Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Matt Marinier,New York Riptide,D,18,3,10,13,16,0,0,0,75,8,12,21,9,1/1,100%
Matt Rambo,Philadelphia Wings,F,11,10,28,38,2,2,5,0,33,25,1,0,59,0/0,-
Matt Spanger,Buffalo Bandits,D,18,3,2,5,6,0,0,0,83,8,23,2,15,0/0,-
Matt Sykes,San Diego Seals,D,17,0,5,5,10,0,0,0,49,3,16,5,2,0/1,-
Matt Vinc,Buffalo Bandits,G,18,0,3,3,0,0,0,0,33,7,3,0,0,0/0,-
Matthew Bennett,Rochester Knighthawks,D,17,0,5,5,18,0,0,0,56,18,8,3,6,0/0,-
Matthew Dinsdale,Saskatchewan Rush,F,13,12,20,32,4,1,2,1,33,24,2,0,49,0/0,-
Max Adler,Buffalo Bandits,D,18,0,1,1,2,0,0,0,66,11,3,0,2,233/460,51%
Max Wayne,New York Riptide,F,2,0,0,0,0,0,0,0,2,0,2,0,0,0/0,-
Max Wilson,Halifax Thunderbirds,D,12,1,1,2,10,0,0,1,25,6,5,2,2,0/0,-
Mike Burke,New York Riptide,F,12,10,18,28,2,0,1,0,35,24,0,1,49,0/0,-
Mike Byrne,Oshawa Fire Wolves,D,14,0,3,3,8,0,0,0,79,7,15,3,5,51/177,29%
Mike Mallory,Saskatchewan Rush,F,7,2,1,3,2,0,0,0,18,4,2,3,5,0/0,-
Mike Manley,Georgia Swarm,D,17,1,3,4,15,0,0,0,82,11,17,12,7,0/0,-
Mike McCannell,San Diego Seals,T,17,1,9,10,8,0,1,1,60,11,13,3,8,0/0,-
Mike Messenger,Saskatchewan Rush,T,18,7,16,23,28,1,0,1,166,27,27,8,39,213/401,53%
Mitch de Snoo,Toronto Rock,D,11,10,9,19,13,0,0,2,102,18,17,12,16,0/0,-
Mitch Jones,Philadelphia Wings,F,19,44,82,126,14,13,20,0,119,98,4,4,183,0/1,-
Mitch Ogilvie,Rochester Knighthawks,D,18,1,7,8,4,0,0,1,116,8,21,13,10,1/1,100%
Mitch Wilde,Calgary Roughnecks,T,10,3,1,4,6,0,0,1,28,3,9,1,4,0/0,-
Nate Faccin,Colorado Mammoth,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Nate Wade,Panther City Lacrosse Club,D,6,0,0,0,9,0,0,0,9,2,1,2,0,0/0,-
Nathan Grenon,Panther City Lacrosse Club,F,13,14,11,25,8,1,2,1,46,32,1,3,56,0/0,-
Nathaniel Kozevnikov,Buffalo Bandits,F,3,1,2,3,0,0,0,0,2,4,2,0,7,0/0,-
Nick Chaykowsky,Oshawa Fire Wolves,D,14,2,3,5,2,0,0,0,81,10,17,6,12,0/5,-
Nick Damude,Panther City Lacrosse Club,G,18,1,7,8,10,0,0,0,10,6,2,0,1,0/0,-
Nick Ellerton,Las Vegas Desert Dogs,D,8,1,1,2,4,0,0,0,22,8,4,8,2,0/0,-
Nick Rose,Toronto Rock,G,18,0,8,8,0,0,0,0,15,3,1,0,0,0/0,-
Nick Weiss,Buffalo Bandits,T,18,6,14,20,14,0,0,1,117,18,23,14,24,1/13,8%
Noah Lebar,Colorado Mammoth,D,9,0,0,0,4,0,0,0,14,0,1,2,0,0/0,-
Owen Barker,Vancouver Warriors,D,18,3,5,8,26,0,0,0,59,11,13,8,8,0/3,-
Parker Pipher,Rochester Knighthawks,T,3,3,5,8,2,0,0,0,11,5,0,0,10,0/0,-
Patrick Dodds,Panther City Lacrosse Club,F,18,22,28,50,6,8,9,0,56,42,0,0,82,0/0,-
Patrick Foley,Panther City Lacrosse Club,D,18,0,5,5,4,0,0,0,68,5,9,5,9,0/2,-
Patrick Kaschalk,Oshawa Fire Wolves,D,18,1,7,8,22,0,0,0,93,12,14,9,10,0/3,-
Patrick Shoemay,San Diego Seals,D,17,4,7,11,20,0,0,1,96,8,18,8,13,0/0,-
Paul Dawson,Rochester Knighthawks,D,18,2,5,7,28,0,0,0,74,14,6,10,4,0/0,-
Peytin Wallace,Las Vegas Desert Dogs,D,1,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Phil Caputo,Panther City Lacrosse Club,F,16,22,17,39,9,12,5,0,32,25,0,0,81,0/0,-
Phil Mazzuca,Toronto Rock,T,12,3,1,4,2,0,0,0,42,4,10,0,5,0/0,-
Randy Staats,Halifax Thunderbirds,F,17,34,59,93,20,5,15,0,65,42,4,0,189,0/0,-
Reece Callies,Calgary Roughnecks,D,18,1,3,4,21,0,0,0,48,12,9,11,7,1/2,50%
Reid Bowering,Vancouver Warriors,D,15,5,12,17,8,0,1,1,210,26,28,22,29,0/1,-
Reid Reinholdt,Las Vegas Desert Dogs,F,16,6,8,14,21,0,0,0,62,15,4,2,26,0/0,-
Reilly O'Connor,New York Riptide,F,17,20,45,65,2,6,14,0,70,40,1,0,114,0/0,-
Rhys Duch,Saskatchewan Rush,F,13,14,28,42,2,3,7,0,35,22,2,0,52,0/0,-
Riley Hutchcraft,Rochester Knighthawks,G,18,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Riley Loewen,Vancouver Warriors,F,13,15,25,40,2,6,8,0,33,22,2,1,70,0/0,-
Rob Hellyer,Las Vegas Desert Dogs,F,18,21,71,92,9,3,21,1,67,54,0,0,127,0/0,-
Robert Church,Saskatchewan Rush,F,18,51,53,104,8,12,16,1,82,42,4,0,226,0/0,-
Robert Hope,Colorado Mammoth,D,18,1,10,11,16,0,0,0,154,17,18,14,2,0/0,-
Robert Hudson,Georgia Swarm,T,17,0,4,4,17,0,0,0,22,4,7,4,3,0/1,-
Ron John,New York Riptide,T,17,2,10,12,17,0,0,0,83,7,20,5,17,0/0,-
Ronin Pusch,Panther City Lacrosse Club,D,2,0,0,0,0,0,0,0,6,0,0,1,1,7/17,41%
Ryan Barnable,Saskatchewan Rush,D,9,5,6,11,0,0,0,0,34,4,9,2,12,0/0,-
Ryan Benesch,Halifax Thunderbirds,F,18,31,44,75,4,7,10,1,98,39,2,1,125,0/0,-
Ryan Dilks,Saskatchewan Rush,D,16,1,8,9,4,0,0,0,71,5,23,7,6,0/0,-
Ryan Keenan,Saskatchewan Rush,F,18,24,48,72,8,4,8,1,61,41,2,0,124,0/0,-
Ryan Lanchbury,Georgia Swarm,F,10,6,10,16,0,1,0,1,32,22,0,0,48,0/0,-
Ryan Lee,Colorado Mammoth,F,6,6,33,39,2,2,8,0,26,29,3,1,46,0/0,-
Ryan MacSpadyen,Georgia Swarm,T,8,1,0,1,2,0,0,0,14,0,2,2,5,0/0,-
Ryan Martel,Vancouver Warriors,F,13,17,8,25,10,1,1,0,50,28,3,1,67,9/21,43%
Ryan McLean,Panther City Lacrosse Club,D,7,0,3,3,9,0,0,0,19,5,6,3,1,0/0,-
Ryan Smith,Rochester Knighthawks,F,17,33,42,75,0,11,9,0,84,53,3,0,165,0/0,-
Ryan Terefenko,Halifax Thunderbirds,T,18,7,14,21,6,0,0,0,186,12,14,2,24,6/14,43%
Ryan Wagner,Philadelphia Wings,D,12,0,5,5,2,0,1,0,78,15,11,19,5,0/0,-
Rylan Hartley,Rochester Knighthawks,G,18,0,3,3,15,0,0,0,32,14,2,0,0,0/0,-
Ryland Rees,Rochester Knighthawks,T,16,7,9,16,8,0,1,0,82,14,26,9,14,0/1,-
Sam Firth,Las Vegas Desert Dogs,F,13,6,12,18,6,1,2,0,16,17,2,0,39,0/0,-
Sam La Roue,Buffalo Bandits,D,2,0,1,1,2,0,0,0,1,3,0,0,3,0/0,-
Sam LeClair,Philadelphia Wings,F,17,11,6,17,2,0,0,0,31,20,0,0,57,0/0,-
Scott Dominey,New York Riptide,D,18,9,7,16,23,0,0,0,99,13,20,10,25,6/33,18%
Seth Oakes,Georgia Swarm,F,13,18,15,33,8,2,0,3,38,28,5,1,86,1/1,100%
Seth Van Schepen,Calgary Roughnecks,F,16,1,4,5,6,0,0,0,60,9,16,8,10,0/0,-
Shane Simpson,Calgary Roughnecks,D,15,18,10,28,10,0,0,4,40,9,3,3,28,0/0,-
Shawn Evans,Vancouver Warriors,F,16,22,41,63,82,6,10,0,94,76,2,1,106,0/0,-
Shayne Jackson,Georgia Swarm,F,18,33,60,93,18,4,18,0,70,41,0,0,126,0/0,-
Sheldon Burns,Toronto Rock,D,13,2,2,4,4,0,0,0,20,3,6,7,4,0/0,-
Steph Charbonneau,Vancouver Warriors,D,15,1,3,4,12,0,1,0,56,9,13,17,11,1/1,100%
Stephen Keogh,Toronto Rock,F,17,26,28,54,17,5,3,0,66,26,1,0,109,0/0,-
Steve Fryer,Vancouver Warriors,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Steve Orleman,New York Riptide,G,18,0,3,3,0,0,0,0,14,7,1,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,17,3,16,19,67,0,0,0,143,13,19,19,12,0/0,-
Taite Cattoni,Philadelphia Wings,F,13,11,14,25,4,2,5,0,46,33,1,0,50,0/0,-
Tanner Buck,Georgia Swarm,F,1,0,0,0,0,0,0,0,2,0,0,1,3,0/0,-
Tanner Cook,Calgary Roughnecks,F,18,32,31,63,27,8,5,0,50,32,3,0,96,0/0,-
Tanner Thomson,Oshawa Fire Wolves,F,14,20,31,51,0,2,11,1,26,24,1,0,72,0/1,-
TD Ierlan,Toronto Rock,D,18,2,4,6,4,0,0,0,202,16,10,2,9,292/468,62%
Tehoka Nanticoke,Buffalo Bandits,F,13,21,18,39,26,4,1,1,31,45,2,0,86,0/0,-
Teioshontathe McComber,Georgia Swarm,F,4,1,1,2,0,0,0,0,11,5,2,0,11,0/0,-
Thomas Hoggarth,Rochester Knighthawks,F,17,30,24,54,6,2,3,0,65,37,2,1,126,0/0,-
Thomas Vaesen,Oshawa Fire Wolves,F,6,2,7,9,0,0,0,0,9,7,0,0,11,0/0,-
Thomas Vela,Rochester Knighthawks,F,4,2,2,4,2,0,0,1,10,10,0,0,16,0/0,-
Tim Edwards,Colorado Mammoth,D,18,0,11,11,10,0,0,0,138,26,12,5,17,276/447,62%
TJ Comizio,Georgia Swarm,D,18,2,14,16,2,1,0,0,139,12,31,8,8,1/4,25%
Tom Schreiber,Toronto Rock,F,18,48,68,116,2,4,15,2,110,46,3,1,255,0/0,-
Tony Malcom,Panther City Lacrosse Club,T,16,9,14,23,6,0,0,0,110,14,14,4,36,0/0,-
Tor Reinholdt,Las Vegas Desert Dogs,D,18,0,7,7,40,0,0,0,144,21,14,9,7,0/0,-
Travis Cornwall,Las Vegas Desert Dogs,D,5,1,1,2,2,0,0,0,10,0,6,3,3,0/0,-
Tre Leclaire,San Diego Seals,T,17,10,9,19,20,1,1,0,96,19,22,3,31,2/4,50%
Trevor Baptiste,Philadelphia Wings,T,17,2,4,6,8,0,0,0,218,23,7,7,11,306/436,70%
Trevor Smyth,Halifax Thunderbirds,D,17,1,2,3,2,0,0,0,51,7,13,4,4,0/0,-
Troy Holowchuk,Toronto Rock,G,18,0,1,1,0,0,0,0,2,0,0,0,0,0/0,-
Turner Evans,Rochester Knighthawks,F,18,8,31,39,2,1,3,0,63,35,0,1,49,0/0,-
Ty Logan,Oshawa Fire Wolves,D,16,0,0,0,9,0,0,0,34,4,6,6,1,0/0,-
Ty Thompson,Colorado Mammoth,F,9,11,9,20,2,2,3,0,21,16,1,0,35,0/0,-
Tyler Biles,Rochester Knighthawks,D,16,0,2,2,24,0,0,0,37,3,5,5,1,0/0,-
Tyler Burton,Panther City Lacrosse Club,D,16,2,4,6,14,0,1,0,98,12,6,8,7,149/317,47%
Tyler Carlson,Colorado Mammoth,G,18,0,0,0,0,0,0,0,3,2,0,0,0,0/0,-
Tyler Codron,Vancouver Warriors,D,18,1,5,6,21,0,0,1,62,6,9,14,7,0/0,-
Tyler Davis,New York Riptide,F,1,0,0,0,0,0,0,0,0,1,0,0,0,0/0,-
Tyler Digby,New York Riptide,F,15,16,22,38,10,2,3,0,25,41,1,0,69,0/0,-
Tyler Garrison,Colorado Mammoth,D,1,0,0,0,2,0,0,0,1,0,1,1,0,0/0,-
Tyler Halls,Rochester Knighthawks,D,15,0,7,7,10,0,0,0,86,5,10,5,4,127/338,38%
Tyler Pace,Calgary Roughnecks,F,14,24,50,74,8,6,16,0,39,43,2,0,111,0/0,-
Tyrell Hamer-Jackson,Vancouver Warriors,D,15,1,1,2,4,0,0,0,73,9,0,0,7,240/416,58%
Tyson Bell,Halifax Thunderbirds,D,18,2,6,8,29,0,1,0,127,14,23,8,9,0/0,-
Tyson Gibson,Colorado Mammoth,F,9,7,17,24,0,1,3,0,31,20,1,0,41,0/0,-
Tyson Kirkness,Vancouver Warriors,D,3,0,0,0,6,0,0,0,6,2,3,1,0,0/0,-
Tyson Roe,Las Vegas Desert Dogs,D,3,0,0,0,2,0,0,0,5,1,0,1,1,0/0,-
Wake:Riat BowHunter,Halifax Thunderbirds,F,13,7,7,14,0,1,0,1,8,10,0,0,20,0/0,-
Warren Hill,Halifax Thunderbirds,G,18,0,9,9,2,0,1,0,20,7,1,0,0,0/0,-
Warren Jeffrey,Colorado Mammoth,D,18,1,3,4,36,0,0,0,73,9,17,13,6,0/0,-
Wesley Berg,San Diego Seals,F,18,39,70,109,12,8,19,2,100,38,14,0,135,0/0,-
Will Cecile,Georgia Swarm,T,5,0,3,3,2,0,0,0,19,2,2,3,1,0/0,-
Will Malcom,Panther City Lacrosse Club,F,18,35,61,96,4,5,18,0,114,68,4,0,178,0/0,-
Zac Tucci,Oshawa Fire Wolves,D,5,0,0,0,4,0,0,0,27,9,2,0,1,64/125,51%
Zach Currier,Calgary Roughnecks,T,18,15,18,33,14,0,0,2,228,19,43,18,23,61/154,40%
Zach Herreweyers,Calgary Roughnecks,F,7,5,4,9,2,1,0,0,15,12,1,0,28,0/0,-
Zach Higgins,Philadelphia Wings,G,18,0,1,1,0,0,0,0,5,6,1,0,0,0/0,-
Zach Manns,Toronto Rock,F,16,11,25,36,4,0,1,0,43,30,1,0,90,0/0,-
Zach Miller,Georgia Swarm,F,13,8,18,26,2,0,3,0,38,16,0,1,37,1/1,100%
Zack Greer,Las Vegas Desert Dogs,F,16,33,22,55,20,9,8,0,46,47,0,0,126,0/0,-
Zed Williams,Colorado Mammoth,F,17,37,34,71,19,7,9,4,91,55,6,2,155,0/0,-
