Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Nicholas Rowlett,Philadelphia Wings,T,12,0,0,0,2,0,0,0,59,8,4,0,1,155/312,50%
Nicholas Volkov,Oshawa Fire Wolves,D,13,0,2,2,2,0,0,0,30,5,9,2,3,0/0,-
Nick Chaykowsky,Oshawa Fire Wolves,D,18,5,8,13,8,0,0,1,127,21,10,12,16,0/0,-
Nick Damude,Panther City Lacrosse Club,G,18,1,4,5,0,0,0,0,12,3,2,0,1,0/0,-
Nick Rose,Toronto Rock,G,18,1,7,8,0,0,0,0,8,6,1,0,1,0/0,-
Nick Weiss,Buffalo Bandits,T,18,5,24,29,31,0,0,0,113,10,21,13,21,7/18,39%
Noah Lebar,Colorado Mammoth,D,2,0,0,0,2,0,0,0,2,1,0,0,0,0/0,-
Nonkon Thompson,Halifax Thunderbirds,D,6,0,0,0,27,0,0,0,14,2,3,1,3,0/0,-
Owen Down,Colorado Mammoth,D,8,1,2,3,8,0,0,0,21,4,6,3,2,0/0,-
Owen Grant,Vancouver Warriors,T,18,8,6,14,20,0,0,4,96,18,25,10,24,3/19,16%
Patrick Dodds,Saskatchewan Rush,F,17,10,31,41,2,0,6,0,48,27,3,1,74,0/0,-
Patrick Foley,Panther City Lacrosse Club,D,14,2,3,5,0,0,0,0,57,5,12,2,4,2/4,50%
Patrick Kaschalk,Oshawa Fire Wolves,T,18,8,6,14,10,0,0,1,113,5,11,13,24,0/0,-
Patrick Shoemay,San Diego Seals,D,18,1,3,4,4,0,0,0,116,7,16,14,5,0/0,-
Paul Dawson,Colorado Mammoth,D,19,0,2,2,33,0,0,0,65,5,13,25,4,0/1,-
Payton Rezanka,San Diego Seals,D,4,0,2,2,6,0,0,0,12,1,3,0,1,0/0,-
Pent Eistrat,Rochester Knighthawks,D,2,0,1,1,0,0,0,0,9,1,2,1,2,0/0,-
Phil Caputo,Panther City Lacrosse Club,F,18,24,16,40,4,6,1,0,67,26,0,1,104,0/0,-
Phil Mazzuca,Toronto Rock,T,17,4,6,10,9,0,0,1,82,14,12,7,14,2/5,40%
Randy Staats,Halifax Thunderbirds,F,9,23,24,47,4,6,9,1,27,27,2,0,101,0/0,-
Reece Callies,Calgary Roughnecks,D,18,0,3,3,12,0,0,0,47,5,14,11,1,2/15,13%
Reid Bowering,Vancouver Warriors,D,15,6,8,14,6,0,0,1,112,14,14,8,16,0/1,-
Reid Reinholdt,Las Vegas Desert Dogs,F,7,0,4,4,9,0,0,0,24,3,1,3,1,0/0,-
Reilly O'Connor,New York Riptide,F,18,18,54,72,8,5,11,0,67,26,1,1,115,0/0,-
Riley Hutchcraft,Rochester Knighthawks,G,17,0,3,3,0,0,0,0,6,4,0,0,0,0/0,-
Riley Loewen,Vancouver Warriors,F,17,15,37,52,2,0,3,0,45,30,3,1,67,0/0,-
Rob Hellyer,Las Vegas Desert Dogs,F,18,22,55,77,2,3,11,2,69,51,3,2,133,0/0,-
Robert Church,Saskatchewan Rush,F,18,45,55,100,2,17,10,0,74,65,4,1,197,0/0,-
Robert Hope,Colorado Mammoth,D,18,0,13,13,14,0,0,0,133,6,24,28,0,1/1,100%
Robert Hudson,Calgary Roughnecks,T,8,3,1,4,0,0,0,0,9,1,2,4,5,0/0,-
Ron John,New York Riptide,T,15,1,4,5,4,0,0,0,68,2,17,7,6,1/12,8%
Ronin Pusch,Panther City Lacrosse Club,D,5,0,2,2,2,0,0,0,51,5,3,2,2,65/147,44%
Ryan Barnable,Saskatchewan Rush,D,17,3,14,17,8,0,0,1,79,10,21,7,15,0/0,-
Ryan Benesch,Halifax Thunderbirds,F,18,42,39,81,10,11,10,0,86,50,3,1,146,0/0,-
Ryan Dilks,Vancouver Warriors,D,18,1,5,6,6,0,0,0,102,7,46,14,10,1/1,100%
Ryan Keenan,Saskatchewan Rush,F,18,33,57,90,4,7,15,2,67,54,5,0,145,0/0,-
Ryan Lanchbury,Rochester Knighthawks,F,17,20,66,86,6,1,17,0,71,39,4,0,120,0/0,-
Ryan Martel,Vancouver Warriors,F,18,34,39,73,14,4,7,1,63,28,6,1,116,17/29,59%
Ryan Sheridan,Panther City Lacrosse Club,F,14,13,6,19,14,0,0,0,29,23,2,0,51,0/0,-
Ryan Smith,Rochester Knighthawks,F,18,46,53,99,8,11,13,1,77,45,9,0,191,0/0,-
Ryan Terefenko,Halifax Thunderbirds,T,18,8,12,20,10,0,0,1,165,22,19,3,29,1/2,50%
Ryan Wagner,Philadelphia Wings,D,16,1,5,6,14,0,0,1,79,11,12,14,6,0/0,-
Rylan Hartley,Rochester Knighthawks,G,7,0,0,0,0,0,0,0,4,1,0,0,1,0/0,-
Ryland Rees,Rochester Knighthawks,T,18,1,6,7,8,0,1,1,102,14,18,15,8,0/0,-
Sam Firth,Oshawa Fire Wolves,F,18,20,27,47,2,4,1,1,23,19,1,0,64,0/0,-
Sam La Roue,Buffalo Bandits,D,3,0,2,2,0,0,0,0,4,1,0,1,2,1/6,17%
Sam LeClair,Philadelphia Wings,F,17,19,21,40,4,0,0,1,43,29,2,2,91,0/0,-
Scott Dominey,Philadelphia Wings,D,18,4,8,12,40,0,0,1,109,14,17,2,22,0/1,-
Sean Kriwokon,Colorado Mammoth,D,12,2,5,7,15,0,0,0,47,3,8,3,4,0/0,-
Sean Westley,Las Vegas Desert Dogs,F,14,10,13,23,2,1,2,0,32,6,3,0,37,0/0,-
Seth Oakes,Georgia Swarm,F,18,26,31,57,0,1,3,2,45,38,4,1,113,0/0,-
Seth Van Schepen,Calgary Roughnecks,F,14,1,3,4,6,0,0,0,38,4,7,6,5,0/0,-
Shane Simpson,Calgary Roughnecks,T,18,16,8,24,14,2,0,1,53,8,6,1,39,1/2,50%
Shayne Jackson,Georgia Swarm,F,18,30,53,83,12,6,12,0,52,41,0,2,123,0/0,-
Sheldon Burns,Toronto Rock,D,15,0,2,2,13,0,0,0,29,3,10,5,4,0/0,-
Spencer Milne,Las Vegas Desert Dogs,D,2,0,0,0,0,0,0,0,2,1,0,2,0,0/0,-
Steph Charbonneau,Vancouver Warriors,D,18,1,3,4,8,0,0,0,68,4,18,13,3,0/0,-
Stephen Keogh,Rochester Knighthawks,F,15,20,18,38,6,2,3,2,59,27,3,1,100,0/0,-
Steve Fryer,Calgary Roughnecks,G,14,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Steve Orleman,Buffalo Bandits,G,9,0,0,0,0,0,0,0,2,1,0,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,18,5,8,13,30,0,0,0,120,9,24,24,6,0/0,-
Taggart Clark,New York Riptide,F,12,13,10,23,4,0,0,1,14,15,3,1,43,0/0,-
Taite Cattoni,Philadelphia Wings,F,11,6,15,21,6,0,3,1,18,13,1,0,42,0/0,-
Tanner Buck,Philadelphia Wings,F,2,2,1,3,0,0,0,0,4,4,0,0,6,0/0,-
Tanner Cook,Calgary Roughnecks,F,18,26,39,65,18,5,4,0,60,40,4,1,155,0/1,-
Taylor Jensen,Rochester Knighthawks,T,13,1,4,5,6,0,0,0,65,6,15,10,7,0/3,-
TD Ierlan,Toronto Rock,D,16,1,1,2,2,0,0,0,154,7,9,1,9,278/385,72%
Tehoka Nanticoke,Buffalo Bandits,F,16,27,16,43,10,6,0,2,37,28,1,2,83,0/1,-
Thomas Hoggarth,Calgary Roughnecks,F,16,14,4,18,8,1,0,2,39,26,3,0,48,0/0,-
Thomas Kiazyk,Saskatchewan Rush,G,8,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Thomas McConvey,Rochester Knighthawks,F,17,28,24,52,4,6,6,0,91,29,2,0,125,0/0,-
Thomas Vaesen,Las Vegas Desert Dogs,F,3,1,2,3,0,0,0,0,3,4,2,0,10,0/0,-
Thomas Vela,Colorado Mammoth,F,7,1,8,9,0,0,1,0,14,11,1,0,26,0/0,-
Thomas Whitty,Rochester Knighthawks,T,16,0,5,5,16,0,0,0,81,7,9,14,2,0/0,-
Tim Edwards,Colorado Mammoth,D,18,4,6,10,8,0,0,1,98,7,14,8,12,237/453,52%
TJ Comizio,Georgia Swarm,D,17,0,4,4,6,0,0,0,98,11,23,7,7,0/0,-
Tom Schreiber,Toronto Rock,F,13,21,55,76,8,1,20,0,73,37,3,2,126,0/0,-
Tony Malcom,Panther City Lacrosse Club,T,15,7,12,19,4,0,1,0,98,10,15,2,31,0/0,-
Tor Reinholdt,Las Vegas Desert Dogs,D,18,1,10,11,41,0,0,0,105,11,13,17,4,0/0,-
Travis Longboat,Oshawa Fire Wolves,F,18,25,32,57,4,3,1,1,68,25,3,2,104,0/0,-
Tre Leclaire,San Diego Seals,T,18,23,36,59,7,6,7,0,80,24,7,3,83,0/0,-
Trevor Baptiste,San Diego Seals,T,17,3,5,8,28,0,0,0,177,15,7,3,19,308/431,71%
Trevor Smyth,Halifax Thunderbirds,D,18,2,1,3,13,0,0,2,53,6,16,11,5,0/0,-
Troy Holowchuk,Toronto Rock,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Turner Evans,Rochester Knighthawks,F,10,4,16,20,4,1,4,0,22,16,0,0,29,0/0,-
Ty Thompson,Panther City Lacrosse Club,F,4,3,3,6,0,0,0,0,10,1,0,0,7,0/0,-
Tye Kurtz,Oshawa Fire Wolves,F,18,32,46,78,4,5,9,2,112,42,4,0,156,0/0,-
Tyler Biles,Rochester Knighthawks,D,14,0,1,1,19,0,0,0,31,1,6,2,0,0/0,-
Tyler Burton,Panther City Lacrosse Club,T,7,0,1,1,6,0,0,0,41,10,8,1,4,61/168,36%
Tyler Carlson,Colorado Mammoth,G,18,0,6,6,0,0,0,0,5,5,2,0,0,0/0,-
Tyler Garrison,Colorado Mammoth,D,16,3,6,9,14,0,0,0,30,10,7,3,9,11/35,31%
Tyler Halls,Rochester Knighthawks,D,10,0,2,2,6,0,0,0,34,5,8,5,2,8/29,28%
Tyler Hendrycks,Toronto Rock,T,5,3,2,5,0,0,0,0,4,8,0,1,12,0/0,-
Tyler Pace,Calgary Roughnecks,F,18,36,50,86,10,10,13,1,71,55,3,0,156,0/0,-
Tyrell Hamer-Jackson,Vancouver Warriors,D,6,0,0,0,2,0,0,0,18,5,1,0,0,66/135,49%
Tyson Bell,Halifax Thunderbirds,D,18,1,8,9,30,0,0,0,112,11,18,9,5,0/0,-
Tyson Gibson,Colorado Mammoth,F,18,21,34,55,0,6,10,0,66,45,1,1,97,0/0,-
Tyson Kirkness,Vancouver Warriors,D,15,2,8,10,14,0,0,0,60,8,7,10,7,0/0,-
Wake:Riat BowHunter,Halifax Thunderbirds,T,13,2,11,13,4,0,0,0,23,18,2,0,30,0/0,-
Warren Hill,Halifax Thunderbirds,G,18,0,5,5,0,0,0,0,17,8,2,0,0,0/0,-
Warren Jeffrey,Colorado Mammoth,D,17,1,6,7,25,0,0,0,68,6,17,17,4,0/0,-
Wesley Berg,San Diego Seals,F,18,41,67,108,18,9,27,1,96,51,4,0,169,0/0,-
Will Johnston,New York Riptide,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Will Malcom,Panther City Lacrosse Club,F,18,37,68,105,0,6,20,1,94,61,8,0,160,0/0,-
Xander Dickson,San Diego Seals,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Zach Cole,Las Vegas Desert Dogs,T,11,0,1,1,2,0,0,0,39,7,5,0,3,128/250,51%
Zach Currier,Calgary Roughnecks,T,18,1,17,18,18,0,3,0,184,17,30,14,22,50/140,36%
Zach Higgins,Philadelphia Wings,G,18,0,2,2,0,0,0,0,11,5,0,0,0,0/0,-
Zach Manns,Saskatchewan Rush,F,18,37,47,84,2,5,19,2,73,58,3,2,129,0/0,-
Zach Miller,Georgia Swarm,F,15,13,15,28,0,0,1,0,28,17,1,0,45,0/0,-
Zachary Young,Oshawa Fire Wolves,T,16,0,1,1,30,0,0,0,51,6,10,2,1,0/0,-
Zack Belter,Buffalo Bandits,D,8,0,1,1,13,0,0,0,17,4,6,3,2,0/0,-
Zack Deaken,New York Riptide,D,13,0,3,3,4,0,0,0,51,1,8,0,0,0/0,-
Zack Greer,Las Vegas Desert Dogs,F,15,21,31,52,12,6,9,1,42,32,3,0,105,0/0,-
Zack Kearney,Toronto Rock,F,9,2,2,4,2,0,0,0,21,5,3,3,6,6/18,33%
Zed Williams,Colorado Mammoth,F,17,30,25,55,18,5,5,1,75,52,3,1,140,0/0,-
