Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Nick Chaykowsky,Oshawa Fire Wolves,D,16,2,5,7,15,0,0,0,85,13,10,5,0,0/0,-
Nick Damude,Panther City Lacrosse Club,G,17,1,3,4,0,0,0,0,12,1,2,0,0,0/0,-
Nick Finlay,Colorado Mammoth,D,2,0,0,0,2,0,0,0,6,0,1,0,0,0/0,-
Nick Rose,Toronto Rock,G,18,0,8,8,0,0,0,0,10,4,0,0,0,0/0,-
Nick Scott,Calgary Roughnecks,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Nick Weiss,Buffalo Bandits,T,13,3,7,10,18,0,0,0,48,5,6,12,0,15/49,31%
Nolan Clayton,Philadelphia Wings,G,6,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Nonkon Thompson,Halifax Thunderbirds,D,10,3,7,10,23,0,0,0,37,15,2,2,0,0/0,-
Oliver Bolsterli,San Diego Seals,D,1,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Owen Barker,Vancouver Warriors,D,17,2,7,9,47,0,0,0,78,10,22,4,0,33/113,29%
Patrick Dodds,Panther City Lacrosse Club,F,17,26,58,84,2,0,0,0,60,51,1,0,0,0/0,-
Patrick Foley,Panther City Lacrosse Club,D,18,1,5,6,6,0,0,0,82,8,23,3,0,1/5,20%
Patrick Shoemay,San Diego Seals,D,17,0,5,5,14,0,0,0,93,13,18,5,0,0/0,-
Paul Dawson,Rochester Knighthawks,D,18,0,2,2,72,0,0,0,65,10,16,17,0,0/0,-
Peter Dubenski,Saskatchewan Rush,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Phil Caputo,Panther City Lacrosse Club,F,17,34,17,51,17,0,0,0,67,31,0,0,0,0/0,-
Phil Mazzuca,Toronto Rock,T,14,0,3,3,8,0,0,0,64,6,10,2,0,0/1,-
Reece Callies,Calgary Roughnecks,D,16,2,7,9,25,0,0,0,56,7,11,10,0,10/21,48%
Reid Bowering,Vancouver Warriors,D,18,13,12,25,14,0,0,0,214,17,34,26,0,0/0,-
Reid Reinholdt,Toronto Rock,F,15,13,24,37,4,0,0,0,43,25,2,0,0,0/0,-
Reilly O'Connor,Oshawa Fire Wolves,F,17,15,39,54,4,0,0,0,65,41,1,1,0,0/0,-
Rhys Duch,Halifax Thunderbirds,F,2,3,1,4,0,0,0,0,3,1,0,0,0,0/0,-
Riley Hutchcraft,Toronto Rock,G,15,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Riley Loewen,Vancouver Warriors,F,17,17,30,47,2,0,0,0,36,26,4,0,0,0/0,-
Rob Hellyer,Toronto Rock,F,13,18,45,63,4,0,0,0,60,28,1,1,0,0/1,-
Robert Church,Saskatchewan Rush,F,18,38,56,94,4,0,0,0,74,42,3,1,0,0/1,-
Robert Hope,Colorado Mammoth,D,15,0,6,6,16,0,0,0,128,14,27,18,0,0/0,-
Robert Hudson,Georgia Swarm,T,18,0,2,2,13,0,0,0,27,6,4,5,0,0/1,-
Ron John,New York Riptide,T,17,2,8,10,4,0,0,0,68,7,10,7,0,0/0,-
Ryan Benesch,Oshawa Fire Wolves,F,19,29,52,81,10,0,0,0,68,50,0,1,0,0/0,-
Ryan Dilks,Saskatchewan Rush,D,18,1,8,9,11,0,0,0,101,4,34,10,0,0/0,-
Ryan Fournier,New York Riptide,T,9,1,3,4,2,0,0,0,34,3,1,2,0,1/2,50%
Ryan Keenan,Saskatchewan Rush,F,18,21,42,63,2,0,0,0,57,36,5,0,0,0/0,-
Ryan Lee,Colorado Mammoth,F,18,34,85,119,13,0,0,0,68,65,3,1,0,0/0,-
Ryan MacSpadyen,Georgia Swarm,T,18,4,3,7,8,0,0,0,38,6,7,4,0,0/0,-
Ryan Martel,Vancouver Warriors,F,9,6,9,15,0,0,0,0,26,8,2,0,0,14/22,64%
Ryan McLean,Panther City Lacrosse Club,D,8,0,0,0,2,0,0,0,9,0,2,1,0,0/1,-
Ryan Smith,Rochester Knighthawks,F,17,35,24,59,0,0,0,0,67,42,2,0,0,0/0,-
Ryan Terefenko,Halifax Thunderbirds,D,14,2,5,7,8,0,0,0,103,10,10,2,0,1/2,50%
Ryan Wagner,Philadelphia Wings,D,17,2,6,8,15,0,0,0,99,14,8,6,0,0/0,-
Rylan Hartley,Rochester Knighthawks,G,10,0,2,2,17,0,0,0,13,6,0,0,0,0/0,-
Ryland Rees,Rochester Knighthawks,T,18,11,4,15,14,0,0,0,118,10,15,10,0,0/0,-
Sam La Roue,Buffalo Bandits,F,2,0,0,0,6,0,0,0,2,0,0,0,0,0/0,-
Sam LeClair,Philadelphia Wings,F,7,8,6,14,4,0,0,0,18,7,1,0,0,0/0,-
Scott Campbell,Halifax Thunderbirds,D,16,2,7,9,10,0,0,0,101,13,16,5,0,0/2,-
Scott Carnegie,Colorado Mammoth,D,18,0,1,1,14,0,0,0,45,6,19,5,0,0/0,-
Scott Dominey,New York Riptide,T,17,10,6,16,6,0,0,0,120,6,18,7,0,0/1,-
Shane Simpson,Calgary Roughnecks,D,15,4,9,13,18,0,0,0,65,11,5,2,0,0/0,-
Shawn Evans,Rochester Knighthawks,F,16,13,52,65,16,0,0,0,62,34,5,0,0,0/0,-
Shayne Jackson,Georgia Swarm,F,17,36,41,77,6,0,0,0,55,33,2,1,0,0/0,-
Sheldon Burns,Toronto Rock,D,16,2,1,3,20,0,0,0,34,4,3,3,0,0/2,-
Skylar Whinery,San Diego Seals,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Steph Charbonneau,Philadelphia Wings,D,16,0,6,6,6,0,0,0,46,3,17,8,0,0/1,-
Stephan Leblanc,Halifax Thunderbirds,F,16,14,35,49,2,0,0,0,70,19,4,0,0,0/0,-
Stephen Keogh,Halifax Thunderbirds,F,13,15,12,27,2,0,0,0,56,14,1,0,0,0/0,-
Steve Fryer,Vancouver Warriors,G,18,0,2,2,0,0,0,0,8,1,0,0,0,0/0,-
Steve Orleman,New York Riptide,G,18,0,7,7,2,0,0,0,36,4,0,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,16,3,15,18,20,0,0,0,116,15,21,16,0,1/1,100%
Taite Cattoni,Panther City Lacrosse Club,F,5,5,11,16,2,0,0,0,13,11,2,0,0,0/0,-
Tanner Buck,Georgia Swarm,F,2,2,1,3,0,0,0,0,2,1,0,0,0,0/0,-
Tanner Cook,Calgary Roughnecks,F,18,11,30,41,10,0,0,0,38,26,3,0,0,0/0,-
Tanner Thomson,Oshawa Fire Wolves,F,9,4,6,10,2,0,0,0,14,6,0,0,0,0/0,-
Taylor Stuart,Panther City Lacrosse Club,D,19,1,10,11,4,0,0,0,99,9,12,12,0,0/0,-
TD Ierlan,Toronto Rock,D,16,1,2,3,0,0,0,0,111,9,5,1,0,234/392,60%
Tehoka Nanticoke,Buffalo Bandits,F,18,32,19,51,47,0,0,0,53,14,3,0,0,0/0,-
Thomas Hoggarth,Rochester Knighthawks,F,16,25,15,40,4,0,0,0,80,28,5,0,0,0/0,-
Thomas Semple,Vancouver Warriors,T,4,1,3,4,0,0,0,0,5,5,0,0,0,0/0,-
Thomas Whitty,Rochester Knighthawks,T,16,0,3,3,17,0,0,0,84,10,11,17,0,0/0,-
Tim Edwards,Colorado Mammoth,D,8,0,0,0,0,0,0,0,33,5,4,3,0,86/175,49%
TJ Comizio,Georgia Swarm,D,17,6,12,18,4,0,0,0,90,2,22,5,0,22/72,31%
Tom Schreiber,Toronto Rock,F,16,47,39,86,2,0,0,0,91,19,5,0,0,0/0,-
Tony Malcom,Oshawa Fire Wolves,T,15,6,11,17,10,0,0,0,121,9,19,3,0,0/0,-
Tor Reinholdt,San Diego Seals,D,16,1,11,12,21,0,0,0,67,6,8,6,0,0/0,-
Travis Cornwall,Panther City Lacrosse Club,T,14,3,0,3,2,0,0,0,31,3,7,6,0,0/0,-
Travis Longboat,Georgia Swarm,F,2,1,0,1,2,0,0,0,6,1,0,0,0,0/0,-
Tre Leclaire,San Diego Seals,T,18,15,32,47,4,0,0,0,75,26,9,2,0,0/0,-
Trevor Baptiste,Philadelphia Wings,T,18,2,4,6,12,0,0,0,199,17,17,5,0,304/446,68%
Trevor Smyth,Halifax Thunderbirds,D,18,0,4,4,12,0,0,0,47,3,12,1,0,0/0,-
Tristan Rai,Saskatchewan Rush,F,3,0,0,0,2,0,0,0,5,3,1,0,0,0/2,-
Troy Holowchuk,Toronto Rock,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Turner Evans,Rochester Knighthawks,F,15,14,32,46,2,0,0,0,49,21,0,0,0,0/0,-
Ty Thompson,New York Riptide,F,2,0,2,2,0,0,0,0,2,5,0,0,0,0/0,-
Tyler Biles,Rochester Knighthawks,D,18,1,2,3,61,0,0,0,35,2,6,5,0,0/0,-
Tyler Burton,Calgary Roughnecks,D,14,2,2,4,8,0,0,0,99,8,17,5,0,181/345,52%
Tyler Carlson,Colorado Mammoth,G,11,0,0,0,0,0,0,0,8,0,0,0,0,0/0,-
Tyler Codron,Vancouver Warriors,D,18,0,5,5,8,0,0,0,41,3,4,10,0,0/0,-
Tyler Digby,New York Riptide,F,17,9,22,31,7,0,0,0,37,37,1,0,0,0/0,-
Tyler Garrison,San Diego Seals,T,3,0,1,1,0,0,0,0,6,1,3,0,0,9/32,28%
Tyler Halls,Rochester Knighthawks,D,10,1,2,3,13,0,0,0,41,4,7,2,0,56/138,41%
Tyler Pace,Calgary Roughnecks,F,15,26,41,67,2,0,0,0,57,32,0,0,0,0/0,-
Tyrell Hamer-Jackson,Vancouver Warriors,D,10,2,1,3,2,0,0,0,59,7,2,1,0,152/259,59%
Tyson Bell,Halifax Thunderbirds,D,17,4,10,14,36,0,0,0,115,10,11,6,0,0/0,-
Tyson Bomberry,San Diego Seals,D,6,0,1,1,2,0,0,0,29,2,4,2,0,28/82,34%
Tyson Gibson,New York Riptide,F,18,12,30,42,2,0,0,0,52,19,4,1,0,0/0,-
Tyson Roe,Vancouver Warriors,D,4,0,0,0,0,0,0,0,4,0,1,2,0,0/0,-
Vaughn Harris,Georgia Swarm,F,4,1,1,2,0,0,0,0,12,3,4,2,0,22/49,45%
Warren Hill,Halifax Thunderbirds,G,17,0,6,6,0,0,0,0,18,6,1,0,0,0/0,-
Warren Jeffrey,Colorado Mammoth,D,17,2,3,5,42,0,0,0,75,6,15,9,0,0/0,-
Wesley Berg,San Diego Seals,F,17,34,50,84,12,0,0,0,79,25,5,1,0,0/0,-
Will Johnston,New York Riptide,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Will Malcom,Panther City Lacrosse Club,F,17,27,54,81,0,0,0,0,74,52,0,0,0,0/0,-
Zach Currier,Calgary Roughnecks,T,18,10,9,19,14,0,0,0,237,14,62,11,0,54/95,57%
Zach Herreweyers,Calgary Roughnecks,F,15,21,16,37,10,0,0,0,29,19,0,0,0,0/0,-
Zach Higgins,Philadelphia Wings,G,17,0,1,1,0,0,0,0,14,5,1,0,0,0/0,-
Zach Manns,Toronto Rock,F,15,18,21,39,0,0,0,0,58,21,2,1,0,0/0,-
Zack Greer,San Diego Seals,F,16,13,24,37,12,0,0,0,46,21,1,0,0,0/0,-
Zed Williams,Colorado Mammoth,F,16,20,25,45,13,0,0,0,54,58,5,1,0,0/0,-
