Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Phil Mazzuca,Toronto Rock,T,11,1,7,8,2,0,0,0,75,7,11,10,4,5/8,62%
Randy Staats,Halifax Thunderbirds,F,11,18,33,51,24,5,10,2,40,45,1,0,108,0/0,-
Reece Callies,Vancouver Warriors,D,16,1,3,4,19,0,0,1,42,6,8,9,1,1/8,12%
Reed Kurtz,Ottawa Black Bears,D,16,2,1,3,0,0,0,1,88,15,6,8,4,100/282,35%
Reid Bowering,Vancouver Warriors,D,16,2,11,13,8,0,1,0,99,16,7,19,16,0/0,-
Reilly O'Connor,Ottawa Black Bears,F,16,22,45,67,4,8,10,1,51,33,0,0,111,0/0,-
Rhys Blake,Las Vegas Desert Dogs,D,10,0,2,2,22,0,0,0,39,3,6,3,0,0/0,-
Richie Connell,Georgia Swarm,F,7,6,3,9,0,0,1,0,17,11,0,0,31,0/0,-
Riley Hutchcraft,Rochester Knighthawks,G,15,0,0,0,2,0,0,0,0,3,0,0,0,0/0,-
Riley Isaacs,Calgary Roughnecks,F,12,0,4,4,4,0,0,0,45,6,6,0,6,0/0,-
Riley Loewen,Calgary Roughnecks,F,16,14,17,31,0,2,1,1,36,29,3,1,57,0/0,-
Rob Hellyer,Ottawa Black Bears,F,16,30,61,91,6,5,13,2,86,57,3,0,164,0/0,-
Robert Church,Saskatchewan Rush,F,16,33,47,80,6,12,14,0,69,38,0,1,176,0/0,-
Robert Hope,Colorado Mammoth,D,16,1,12,13,18,0,1,0,133,11,10,26,2,0/0,-
Robert Hudson,Toronto Rock,T,10,0,4,4,0,0,0,0,28,3,5,7,3,0/0,-
Ron John,Philadelphia Wings,T,8,1,2,3,0,0,0,0,20,6,5,2,4,0/0,-
Ryan Barnable,Saskatchewan Rush,D,16,5,8,13,4,0,1,2,89,8,19,4,16,0/0,-
Ryan Benesch,Oshawa Fire Wolves,F,11,12,17,29,2,3,3,0,19,22,0,2,58,0/0,-
Ryan Dilks,Vancouver Warriors,D,16,2,6,8,22,0,0,2,69,7,20,10,6,0/0,-
Ryan Keenan,Saskatchewan Rush,F,16,34,50,84,0,6,13,0,79,47,3,1,141,0/0,-
Ryan Lanchbury,Rochester Knighthawks,F,15,22,71,93,16,7,11,0,61,43,2,0,104,0/0,-
Ryan Lee,Colorado Mammoth,F,4,4,16,20,2,1,6,0,9,11,0,0,30,0/0,-
Ryan Martel,Vancouver Warriors,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0/0,-
Ryan Sheridan,Vancouver Warriors,F,16,4,9,13,12,1,1,0,23,26,2,2,34,0/0,-
Ryan Smith,Rochester Knighthawks,F,15,36,32,68,4,7,12,2,71,32,3,0,158,0/0,-
Ryan Terefenko,Halifax Thunderbirds,T,16,5,20,25,18,0,2,2,128,19,11,2,21,2/5,40%
Ryan Wagner,Philadelphia Wings,D,16,2,3,5,22,0,0,1,63,10,14,13,9,0/0,-
Rylan Hartley,Rochester Knighthawks,G,14,0,2,2,25,0,0,0,11,7,2,0,0,0/0,-
Ryland Rees,Rochester Knighthawks,T,1,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Sam English,Toronto Rock,T,14,7,15,22,6,0,0,0,117,21,15,4,43,2/22,9%
Sam Firth,Ottawa Black Bears,F,16,12,9,21,14,0,0,0,23,19,1,0,62,0/0,-
Sam La Roue,Oshawa Fire Wolves,,2,0,1,1,4,0,0,0,4,0,0,0,1,0/1,-
Sam LeClair,Philadelphia Wings,F,14,10,22,32,4,4,5,0,31,25,0,0,64,0/0,-
Scott Dominey,Philadelphia Wings,T,7,1,2,3,8,0,0,1,41,9,1,2,5,0/2,-
Sean Westley,Las Vegas Desert Dogs,F,4,3,3,6,0,0,0,0,6,3,0,0,12,0/0,-
Seth Van Schepen,Georgia Swarm,T,14,3,5,8,2,0,0,0,56,5,9,11,8,0/0,-
Shane Simpson,Vancouver Warriors,T,14,7,8,15,14,0,0,0,37,7,6,8,17,0/0,-
Shayne Jackson,Georgia Swarm,F,15,27,37,64,2,3,12,1,58,34,0,1,138,0/0,-
Sheldon Burns,Oshawa Fire Wolves,,4,1,2,3,2,0,0,0,10,0,0,1,1,0/0,-
Steph Charbonneau,Vancouver Warriors,D,13,2,7,9,6,0,1,0,44,1,7,11,8,9/40,22%
Stephen Keogh,Halifax Thunderbirds,F,8,10,9,19,0,0,0,2,16,9,0,0,45,0/0,-
Steve Orleman,Toronto Rock,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,16,5,12,17,29,0,0,0,87,13,13,18,14,0/0,-
Taggart Clark,Oshawa Fire Wolves,F,16,13,16,29,17,5,2,0,57,18,2,0,59,0/0,-
Tanner Cook,Calgary Roughnecks,F,16,43,44,87,17,5,11,0,78,59,6,1,193,0/0,-
Taylor Dooley,Buffalo Bandits,D,5,0,2,2,0,0,0,0,10,0,1,1,0,0/0,-
Taylor Jensen,Rochester Knighthawks,T,15,2,5,7,4,0,0,0,93,12,12,14,7,4/7,57%
Tehoka Nanticoke,Buffalo Bandits,F,16,21,16,37,23,4,2,1,39,34,3,1,81,0/0,-
Thomas Hoggarth,Halifax Thunderbirds,F,1,0,0,0,0,0,0,0,1,1,0,0,2,0/0,-
Thomas Kiazyk,Saskatchewan Rush,G,16,0,0,0,0,0,0,0,1,1,0,0,0,0/0,-
Thomas McConvey,Rochester Knighthawks,F,15,29,37,66,4,7,11,1,96,28,4,0,140,0/0,-
Thomas Vela,Colorado Mammoth,F,11,8,16,24,15,0,1,0,31,26,1,0,39,0/0,-
Thomas Whitty,Buffalo Bandits,T,12,0,2,2,6,0,0,0,45,8,6,10,0,0/0,-
Tim Edwards,Colorado Mammoth,T,16,5,9,14,4,0,0,0,67,8,8,5,18,2/3,67%
TJ Comizio,Colorado Mammoth,D,3,0,2,2,2,0,0,0,13,2,1,0,1,0/0,-
Tony Malcom,Las Vegas Desert Dogs,T,8,2,5,7,2,0,0,0,41,4,0,6,7,0/1,-
Toron Eccleston,Georgia Swarm,F,6,6,5,11,2,1,0,0,14,9,1,0,19,0/0,-
Travis Longboat,Philadelphia Wings,F,5,2,4,6,0,0,0,0,18,8,2,0,26,0/0,-
Tre Leclaire,San Diego Seals,F,15,27,32,59,18,5,6,0,71,31,11,1,133,0/0,-
Trent DiCicco,San Diego Seals,T,15,0,9,9,14,0,0,0,63,20,6,5,27,0/0,-
Trevor Baptiste,San Diego Seals,T,15,2,4,6,6,0,0,0,119,15,11,3,10,270/361,75%
Trevor Smyth,Halifax Thunderbirds,D,1,1,0,1,0,0,0,0,1,3,0,0,1,0/0,-
Troy Holowchuk,Toronto Rock,G,16,0,0,0,0,0,0,0,3,2,1,0,0,0/0,-
Tyden Redlick,San Diego Seals,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Tye Kurtz,Oshawa Fire Wolves,F,16,35,39,74,4,5,6,2,90,49,6,1,157,0/0,-
Tyler Biles,Rochester Knighthawks,D,10,0,2,2,31,0,0,0,18,1,5,3,0,0/0,-
Tyler Carlson,Ottawa Black Bears,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Tyler Garrison,Vancouver Warriors,D,2,1,0,1,0,0,0,0,4,0,5,1,2,8/34,24%
Tyler Hendrycks,Buffalo Bandits,T,5,0,0,0,0,0,0,0,6,4,1,2,4,0/0,-
Tyler Pace,Calgary Roughnecks,F,16,27,63,90,0,7,19,0,41,44,3,1,117,0/0,-
Tyrell Hamer-Jackson,Las Vegas Desert Dogs,T,13,2,3,5,18,0,0,0,82,11,1,0,8,190/365,52%
Tyson Bell,Las Vegas Desert Dogs,D,16,3,6,9,14,0,0,1,90,9,24,12,5,0/0,-
Tyson Gibson,Las Vegas Desert Dogs,F,2,0,1,1,0,0,0,0,4,1,0,0,2,0/0,-
Wake:Riat BowHunter,Halifax Thunderbirds,F,6,3,1,4,0,0,0,0,9,1,2,1,9,0/0,-
Warren Hill,Halifax Thunderbirds,G,16,0,4,4,0,0,0,0,5,3,1,0,0,0/0,-
Warren Jeffrey,Colorado Mammoth,D,15,2,5,7,26,0,0,1,58,7,7,8,3,0/0,-
Wesley Berg,San Diego Seals,F,15,22,39,61,4,7,15,0,72,35,3,0,139,0/0,-
Will Johansen,Oshawa Fire Wolves,T,16,2,7,9,4,0,0,0,113,16,22,8,15,0/1,-
Will MacLeod,Halifax Thunderbirds,F,10,7,10,17,2,0,0,0,19,15,0,0,43,0/0,-
Will Malcom,Colorado Mammoth,F,15,32,44,76,6,8,3,2,74,45,8,0,144,0/0,-
Zac Masson,Oshawa Fire Wolves,D,16,1,1,2,12,0,0,0,57,6,9,6,6,12/37,32%
Zach Currier,San Diego Seals,T,15,14,25,39,12,0,1,0,169,44,21,10,64,0/0,-
Zach Higgins,Ottawa Black Bears,G,16,0,0,0,0,0,0,0,5,3,1,0,0,0/0,-
Zach Manns,Saskatchewan Rush,F,16,32,43,75,2,6,14,2,52,38,0,2,114,0/0,-
Zach Miller,Georgia Swarm,F,1,0,1,1,0,0,0,0,1,0,0,0,1,0/0,-
Zach Richards,Oshawa Fire Wolves,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Zachary Young,Las Vegas Desert Dogs,D,13,0,0,0,6,0,0,0,14,1,1,1,1,0/0,-
Zack Belter,Buffalo Bandits,D,8,0,0,0,10,0,0,0,14,1,3,1,0,0/0,-
Zack Deaken,San Diego Seals,D,12,1,2,3,8,0,0,0,33,1,7,4,2,0/0,-
Zack Kearney,Toronto Rock,F,1,0,1,1,0,0,0,0,4,0,1,0,0,7/18,39%
Zed Williams,Rochester Knighthawks,F,15,21,13,34,8,4,3,1,69,27,6,1,69,0/0,-
