Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Ryland Rees,Rochester Knighthawks,,12,4,7,11,0,0,0,0,75,10,11,0,0,0/0,-
Sam Clare,Vancouver Warriors,,8,2,6,8,6,0,0,0,30,3,5,0,0,2/12,17%
Scott Campbell,Halifax Thunderbirds,,12,3,8,11,33,0,0,0,90,5,13,0,0,1/1,100%
Scott Carnegie,Colorado Mammoth,,11,0,2,2,15,0,0,0,40,3,2,0,0,0/0,-
Scott Dominey,Toronto Rock,,9,6,1,7,2,0,0,0,32,11,4,0,0,0/0,-
Scott Johnston,New York Riptide,,9,1,1,2,10,0,0,0,39,5,4,0,0,0/0,-
Shane Simpson,Calgary Roughnecks,,10,8,13,21,4,0,0,0,40,4,0,0,0,0/0,-
Shawn Evans,Rochester Knighthawks,,9,14,29,43,31,0,0,0,57,36,3,0,0,0/0,-
Shayne Jackson,Georgia Swarm,,12,31,42,73,8,0,0,0,65,33,1,0,0,0/0,-
Sheldon Burns,Toronto Rock,,10,1,5,6,17,0,0,0,30,3,5,0,0,0/2,-
Steph Charbonneau,Philadelphia Wings,,14,4,5,9,15,0,0,0,80,7,10,0,0,0/0,-
Stephan Leblanc,New England Black Wolves,,10,8,28,36,2,0,0,0,45,31,3,0,0,0/0,-
Stephen Keogh,Halifax Thunderbirds,,12,18,16,34,8,0,0,0,41,21,0,0,0,0/0,-
Steve Fryer,Rochester Knighthawks,G,9,0,1,1,0,0,0,0,1,0,0,0,0,0/0,-
Steve Priolo,Buffalo Bandits,,8,1,4,5,6,0,0,0,63,8,10,0,0,0/0,-
Taylor Stuart,Colorado Mammoth,,13,1,4,5,6,0,0,0,66,5,8,0,0,2/15,13%
Thomas Whitty,Rochester Knighthawks,,12,1,4,5,12,0,0,0,52,4,5,0,0,0/0,-
Tim Edwards,Colorado Mammoth,,13,2,4,6,4,0,0,0,44,9,8,0,0,118/247,48%
Tom Schreiber,Toronto Rock,,5,8,11,19,4,0,0,0,18,5,0,0,0,0/0,-
Tony Malcom,New England Black Wolves,,11,7,6,13,10,0,0,0,95,9,9,0,0,0/0,-
Tor Reinholdt,San Diego Seals,,12,1,3,4,16,0,0,0,63,5,7,0,0,1/1,100%
Travis Burton,Rochester Knighthawks,,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Travis Cornwall,Saskatchewan Rush,,10,0,5,5,4,0,0,0,33,2,7,0,0,0/0,-
Travis Getz,Calgary Roughnecks,,1,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Travis Longboat,New York Riptide,,9,7,20,27,4,0,0,0,40,9,2,0,0,0/0,-
Trevor Baptiste,Philadelphia Wings,,14,6,4,10,10,0,0,0,156,11,5,0,0,249/340,73%
Trevor Smyth,Halifax Thunderbirds,,12,1,1,2,10,0,0,0,48,7,11,0,0,0/0,-
Tristan Rai,New England Black Wolves,,4,0,0,0,0,0,0,0,6,5,1,0,0,0/0,-
Turner Evans,Rochester Knighthawks,,12,12,16,28,20,0,0,0,53,25,3,0,0,0/0,-
Ty Logan,New England Black Wolves,,9,0,2,2,8,0,0,0,33,6,6,0,0,0/1,-
Tyler Biles,Rochester Knighthawks,,6,0,0,0,9,0,0,0,15,3,6,0,0,0/0,-
Tyler Burton,Calgary Roughnecks,,10,1,3,4,4,0,0,0,57,9,7,0,0,141/266,53%
Tyler Carlson,Colorado Mammoth,G,13,0,0,0,0,0,0,0,4,1,0,0,0,0/0,-
Tyler Codron,Vancouver Warriors,,13,0,3,3,8,0,0,0,41,6,6,0,0,0/0,-
Tyler Digby,New York Riptide,,12,18,28,46,15,0,0,0,33,26,2,0,0,0/0,-
Tyler Gaulton,Rochester Knighthawks,,1,0,1,1,0,0,0,0,3,0,1,0,0,0/0,-
Tyler Pace,Calgary Roughnecks,,7,14,10,24,2,0,0,0,36,14,1,0,0,0/0,-
Tyler Richards,Calgary Roughnecks,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Tyrell Hamer-Jackson,Vancouver Warriors,,2,0,0,0,5,0,0,0,7,0,0,0,0,16/43,37%
Tyson Bell,Calgary Roughnecks,,10,1,6,7,35,0,0,0,53,2,9,0,0,0/0,-
Tyson Bomberry,New York Riptide,,11,0,1,1,13,0,0,0,29,1,4,0,0,0/4,-
Tyson Gibson,New York Riptide,,12,16,27,43,4,0,0,0,53,24,0,0,0,0/0,-
Tyson Roe,Vancouver Warriors,,4,0,0,0,0,0,0,0,8,0,5,0,0,0/0,-
Warren Hill,Halifax Thunderbirds,G,12,0,3,3,2,0,0,0,0,1,0,0,0,0/0,-
Warren Jeffrey,Colorado Mammoth,,13,1,3,4,11,0,0,0,37,3,5,0,0,0/0,-
Wesley Berg,San Diego Seals,,12,19,39,58,4,0,0,0,52,23,2,0,0,0/0,-
Will Malcom,Colorado Mammoth,,8,4,7,11,0,0,0,0,22,20,0,0,0,0/0,-
Zach Currier,Calgary Roughnecks,,10,3,13,16,11,0,0,0,108,6,15,0,0,1/3,33%
Zach Herreweyers,New York Riptide,,8,7,11,18,2,0,0,0,19,19,2,0,0,0/0,-
Zach Higgins,Philadelphia Wings,G,14,0,4,4,0,0,0,0,5,3,0,0,0,0/0,-
Zach Manns,Toronto Rock,,11,7,13,20,2,0,0,0,50,12,0,0,0,0/0,-
Zach Miller,Georgia Swarm,,8,6,11,17,0,0,0,0,25,7,0,0,0,0/0,-
Zack Greer,San Diego Seals,,12,21,29,50,6,0,0,0,37,25,2,0,0,0/0,-
Zack Porter,Vancouver Warriors,,1,0,0,0,0,0,0,0,1,0,0,0,0,0/2,-
Zed Williams,Georgia Swarm,,12,18,12,30,4,0,0,0,56,27,1,0,0,0/0,-
